Temp_min,Temp_max,DisO2_min,DisO2_max,pH_min,pH_max,Conductivity_min,Conductivity_max,N_min,N_max,Fecal_Col_min,Fecal_Col_max,Total_Coli_min,Total_Coli_max,BOD_avg,Type_RIVER,Type_LAKE ,Type_TANK ,Type_WETLAND ,Type_POND 
16.0,26.0,1.2,7.4,6.9,8.1,44.0,98.0,0.3,0.75,210.0,39.0,21.0,280.0,1.4,1,0,0,0,0
17.0,30.0,6.4,7.2,7.0,8.5,54.0,161.0,0.3,1.8,240.0,40.0,17.0,350.0,1.55,1,0,0,0,0
24.0,24.0,7.1,12.2,8.1,8.8,270.0,448.0,0.3,0.84,130.0,3300.0,33.0,10500.0,1.4,1,0,0,0,0
26.0,32.0,6.0,7.0,6.6,8.1,287.0,553.0,0.32,0.65,63.0,58.0,13.0,120.0,1.5,1,0,0,0,0
20.0,32.0,6.0,6.7,6.6,7.9,298.0,778.0,0.57,28.4,63.0,210.0,26.0,460.0,1.1,1,0,0,0,0
28.0,33.0,6.0,6.7,6.8,8.2,304.0,922.0,0.32,0.37,40.0,58.0,14.0,120.0,1.55,1,0,0,0,0
26.0,31.0,6.0,6.6,6.6,8.1,354.0,1251.0,0.34,0.42,140.0,250.0,49.0,580.0,1.0,1,0,0,0,0
28.0,35.0,4.3,6.7,6.3,7.8,667.0,1168.0,0.32,0.39,240.0,250.0,78.0,580.0,2.6,1,0,0,0,0
23.0,32.0,6.0,6.8,6.6,8.1,418.0,1425.0,0.33,0.36,120.0,310.0,33.0,630.0,1.7,1,0,0,0,0
30.2,34.0,5.4,6.9,6.5,7.9,427.0,1109.0,0.32,0.74,170.0,260.0,68.0,630.0,2.5,1,0,0,0,0
25.0,31.0,6.0,7.8,6.8,7.9,431.0,1008.0,0.3,0.88,45.0,49.0,2.0,130.0,2.0,1,0,0,0,0
26.0,33.0,6.0,8.2,6.7,7.9,532.0,1221.0,0.43,0.96,94.0,94.0,32.0,230.0,2.0,1,0,0,0,0
26.0,33.0,6.0,7.7,6.6,7.8,451.0,1224.0,0.32,0.76,2.0,93.0,2.0,220.0,2.0,1,0,0,0,0
25.0,33.0,6.0,7.6,6.6,7.8,478.0,1262.0,0.41,1.12,380.0,580.0,110.0,1200.0,2.5,1,0,0,0,0
24.0,30.0,6.0,7.9,7.1,7.9,506.0,1014.0,0.41,1.2,58.0,78.0,23.0,320.0,2.0,1,0,0,0,0
26.0,33.0,6.1,7.9,7.2,7.9,435.0,1316.0,0.37,1.3,2.0,33.0,2.0,110.0,2.5,1,0,0,0,0
24.0,28.0,5.8,6.8,6.8,8.3,406.0,2150.0,0.32,0.42,62.0,79.0,21.0,170.0,2.0,1,0,0,0,0
28.0,31.0,5.1,6.8,6.6,7.5,368.0,753.0,0.32,0.79,49.0,220.0,14.0,490.0,1.0,1,0,0,0,0
28.0,35.0,6.0,6.9,6.5,8.1,140.0,497.0,0.32,0.33,79.0,140.0,32.0,380.0,1.5,1,0,0,0,0
29.0,32.0,5.9,6.6,6.6,7.7,318.0,606.0,0.42,0.59,46.0,68.0,11.0,140.0,1.5,1,0,0,0,0
27.0,32.0,6.0,6.6,6.5,7.6,297.0,655.0,0.5,1.18,33.0,46.0,12.0,110.0,1.15,1,0,0,0,0
26.0,31.0,6.0,7.8,7.1,7.9,427.0,867.0,0.32,0.69,70.0,170.0,26.0,700.0,2.0,1,0,0,0,0
24.0,24.0,5.9,5.9,7.7,7.7,897.0,897.0,5.12,5.12,170.0,79.0,79.0,170.0,1.0,1,0,0,0,0
23.0,23.0,6.2,6.2,6.8,6.8,427.0,427.0,2.78,2.78,220.0,94.0,94.0,220.0,3.0,1,0,0,0,0
28.0,33.0,5.1,6.8,6.9,8.5,169.0,784.0,0.32,0.33,63.0,70.0,21.0,150.0,2.8,1,0,0,0,0
28.0,36.0,6.0,6.4,6.8,8.0,165.0,665.0,0.32,0.49,120.0,170.0,58.0,330.0,1.7,1,0,0,0,0
27.0,36.0,0.3,6.6,6.9,8.4,215.0,601.0,0.32,0.33,70.0,110.0,26.0,210.0,2.0,1,0,0,0,0
28.0,31.0,5.2,6.5,6.5,7.8,272.0,630.0,0.66,0.92,43.0,140.0,11.0,320.0,1.5,1,0,0,0,0
20.0,32.0,6.0,6.7,6.6,7.9,298.0,695.0,0.57,1.3,63.0,230.0,26.0,490.0,1.5,1,0,0,0,0
20.0,35.0,6.0,6.6,6.9,7.9,394.0,1199.0,0.32,0.61,84.0,220.0,31.0,490.0,3.0,1,0,0,0,0
23.0,29.0,6.0,6.6,6.8,8.0,408.0,3720.0,0.32,0.52,38.0,150.0,10.0,340.0,2.5,1,0,0,0,0
27.0,36.0,6.0,6.8,6.7,8.1,303.0,746.0,0.32,0.36,31.0,70.0,70.0,1501.0,1.5,1,0,0,0,0
20.0,32.0,6.1,7.1,6.0,7.6,68.0,770.0,0.32,0.39,9.0,79.0,31.0,170.0,1.5,1,0,0,0,0
21.0,29.0,6.1,7.0,6.3,7.6,64.0,332.0,0.32,0.59,8.0,26.0,27.0,79.0,1.85,1,0,0,0,0
21.0,28.0,6.7,8.1,6.6,7.9,77.0,248.0,0.3,1.9,49.0,1100.0,100.0,2500.0,1.1,1,0,0,0,0
27.0,32.0,0.3,6.5,6.1,7.9,118.0,261.0,0.32,0.44,2.0,31.0,31.0,70.0,1.75,1,0,0,0,0
27.0,33.0,6.0,6.6,6.5,7.5,121.0,308.0,0.32,0.42,12.0,43.0,39.0,84.0,1.5,1,0,0,0,0
28.0,36.0,6.0,7.0,7.1,8.0,177.0,781.0,0.32,0.35,23.0,84.0,58.0,170.0,1.5,1,0,0,0,0
27.0,33.0,5.9,6.8,7.1,8.5,171.0,800.0,0.32,0.35,46.0,170.0,110.0,310.0,2.0,1,0,0,0,0
21.0,27.0,4.6,5.7,7.0,7.8,290.0,480.0,0.3,0.3,170.0,470.0,1400.0,3500.0,2.3,1,0,0,0,0
24.0,27.0,6.0,7.0,6.8,7.6,110.0,190.0,0.3,0.3,78.0,170.0,700.0,1100.0,1.5,1,0,0,0,0
22.0,27.0,5.4,6.0,7.9,9.0,381.0,704.0,0.3,5.6,210.0,490.0,1500.0,2400.0,3.4,1,0,0,0,0
25.0,25.0,4.8,8.4,6.5,7.5,154.0,545.0,0.3,1.5,1200.0,15000.0,16000.0,160000.0,4.5,1,0,0,0,0
22.0,29.0,5.6,6.2,7.0,8.6,235.0,663.0,0.3,3.5,130.0,380.0,1100.0,2100.0,3.0,1,0,0,0,0
20.0,28.0,6.0,7.0,7.7,8.4,155.0,405.0,1.0,3.7,82.0,220.0,790.0,1300.0,2.0,1,0,0,0,0
21.0,31.0,0.3,7.0,6.8,8.3,1005.0,4450.0,0.3,2.02,2.0,840.0,4.0,2100.0,27.5,1,0,0,0,0
20.0,31.0,0.3,6.6,6.7,7.7,1022.0,8570.0,0.32,0.86,2.0,700.0,4.0,1100.0,30.5,1,0,0,0,0
26.0,34.0,6.0,6.8,6.5,7.6,98.0,820.0,0.33,0.83,2.0,170.0,6.0,350.0,1.55,1,0,0,0,0
27.4,34.0,6.0,6.5,6.3,7.4,3120.0,4390.0,0.32,0.52,2.0,5.0,2.0,14.0,1.5,1,0,0,0,0
30.3,34.0,6.0,6.8,6.5,7.6,1838.0,8670.0,0.4,5.89,2.0,2.0,2.0,6.0,2.5,1,0,0,0,0
25.0,25.0,0.3,6.1,6.6,7.3,892.0,1464.0,0.3,7.7,1300.0,94000.0,16000.0,540000.0,21.5,1,0,0,0,0
25.0,25.0,2.7,6.1,6.5,7.3,542.0,1572.0,1.52,48.1,490.0,120000.0,3500.0,920000.0,13.0,1,0,0,0,0
25.0,25.0,4.6,6.5,5.6,8.1,121.0,500.0,0.3,3.4,3300.0,13000000.0,24000.0,160000000.0,5.0,1,0,0,0,0
25.0,25.0,4.1,7.1,7.0,8.1,741.0,1292.0,0.3,3.0,390.0,17000.0,2100.0,160000.0,5.1,1,0,0,0,0
21.0,28.0,6.0,6.9,7.8,8.3,180.0,465.0,0.7,3.5,93.0,320.0,790.0,1500.0,1.95,1,0,0,0,0
20.0,29.0,6.2,6.9,7.2,8.3,118.0,335.0,0.5,1.02,110.0,280.0,840.0,1300.0,1.9,1,0,0,0,0
25.0,32.0,6.6,7.7,6.5,7.4,65.0,128.0,0.3,0.4,2.0,94.0,17.0,130.0,1.05,1,0,0,0,0
20.0,28.0,6.5,7.2,7.5,8.3,114.0,287.0,0.3,2.1,91.0,170.0,630.0,1300.0,1.5,1,0,0,0,0
20.0,27.0,5.3,6.6,7.3,8.6,163.0,392.0,0.9,5.2,200.0,940.0,1200.0,3500.0,2.9,1,0,0,0,0
20.0,27.0,6.4,6.9,7.8,8.5,111.0,288.0,0.6,2.3,92.0,320.0,700.0,1400.0,1.75,1,0,0,0,0
22.0,28.0,5.9,6.5,7.7,8.4,161.0,473.0,0.81,4.2,170.0,470.0,1100.0,2800.0,2.5,1,0,0,0,0
20.0,28.0,5.0,5.9,7.0,8.2,478.0,735.0,0.3,5.1,470.0,940.0,2100.0,2300.0,4.2,1,0,0,0,0
21.0,29.0,5.0,6.0,7.2,8.4,465.0,731.0,0.3,6.3,460.0,940.0,2100.0,2800.0,4.55,1,0,0,0,0
20.0,28.0,5.2,6.0,7.3,8.4,408.0,812.0,0.3,5.2,390.0,790.0,2100.0,2400.0,3.85,1,0,0,0,0
28.0,30.0,4.1,6.7,7.0,8.2,998.0,2870.0,0.32,4.56,2.0,630.0,2.0,940.0,2.0,1,0,0,0,0
32.0,32.0,0.3,5.2,7.3,7.7,1463.0,2050.0,0.32,2.3,62.0,210.0,460.0,1100.0,12.5,1,0,0,0,0
26.0,32.0,0.3,4.4,6.5,7.7,310.0,2089.0,0.32,7.0,45.0,230.0,130.0,1100.0,15.0,1,0,0,0,0
26.0,32.0,0.3,5.3,6.4,7.5,341.0,2099.0,0.32,7.2,20.0,490.0,110.0,1300.0,15.0,1,0,0,0,0
26.0,30.0,0.3,5.4,6.7,7.7,287.0,2069.0,0.32,6.0,45.0,210.0,170.0,1100.0,14.0,1,0,0,0,0
24.0,30.0,0.3,4.7,6.8,7.9,342.0,5770.0,0.32,4.0,40.0,340.0,170.0,1700.0,16.0,1,0,0,0,0
24.0,30.0,0.3,3.9,7.1,7.7,303.0,5020.0,0.32,2.21,78.0,490.0,230.0,1400.0,18.5,1,0,0,0,0
28.0,32.0,0.3,3.3,6.8,7.5,405.0,2700.0,0.32,1.0,78.0,940.0,230.0,2200.0,99.5,1,0,0,0,0
28.0,32.0,0.3,2.9,6.9,7.5,423.0,2670.0,0.3,11.3,45.0,940.0,230.0,2400.0,165.5,1,0,0,0,0
26.0,32.0,0.3,1.6,6.9,7.5,462.0,2780.0,0.32,30.3,110.0,1100.0,460.0,2800.0,176.5,1,0,0,0,0
26.0,32.0,0.3,2.7,7.0,7.8,378.0,3100.0,0.32,8.0,68.0,1300.0,170.0,3500.0,46.5,1,0,0,0,0
26.0,30.0,0.3,1.5,6.9,7.9,419.0,2690.0,0.3,1.5,2.0,790.0,45.0,2200.0,58.0,1,0,0,0,0
26.0,34.0,0.3,0.9,6.8,7.7,831.0,2830.0,0.32,1.12,130.0,1400.0,790.0,2200.0,70.0,1,0,0,0,0
27.0,32.0,0.3,2.1,6.8,7.9,836.0,40600.0,0.32,1.72,78.0,1300.0,350.0,2800.0,94.0,1,0,0,0,0
25.0,27.0,5.1,6.5,7.0,8.1,271.0,1073.0,0.32,2.7,2.0,17.0,2.0,46.0,2.5,1,0,0,0,0
25.0,25.0,5.2,6.0,7.2,7.7,930.0,981.0,0.32,0.81,2.0,2.0,2.0,10.0,2.0,1,0,0,0,0
16.0,28.0,6.9,7.3,7.5,8.2,109.0,191.0,0.3,1.2,40.0,210.0,430.0,630.0,1.2,1,0,0,0,0
25.0,25.0,0.3,5.6,6.7,7.3,665.0,1446.0,0.3,19.0,3300.0,490000000.0,92000.0,2400000000.0,58.0,1,0,0,0,0
11.0,28.0,5.2,6.9,6.3,7.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,4.05,1,0,0,0,0
18.0,36.0,6.0,7.6,7.0,8.1,171.0,348.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.9,1,0,0,0,0
20.0,32.0,7.2,7.8,7.2,7.6,175.0,228.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
16.0,30.0,5.0,6.5,6.0,7.1,219.0,285.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,4.7,1,0,0,0,0
22.0,31.0,6.0,8.8,7.4,8.5,164.0,455.0,0.32,1.02,20.0,490.0,130.0,2800.0,1.35,1,0,0,0,0
12.0,28.0,5.0,7.0,6.6,7.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,4.55,1,0,0,0,0
11.0,25.0,6.9,8.0,7.4,7.6,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.4,1,0,0,0,0
21.0,33.0,7.1,7.7,7.3,7.8,162.0,223.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.35,1,0,0,0,0
10.0,26.0,8.0,8.5,7.3,7.4,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.75,1,0,0,0,0
10.0,27.0,7.9,8.3,7.3,7.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.2,1,0,0,0,0
21.0,32.5,7.4,7.9,7.2,7.5,151.0,220.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.1,1,0,0,0,0
21.0,33.0,6.3,7.5,7.3,7.7,162.0,207.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.2,1,0,0,0,0
18.0,31.0,6.9,7.7,7.2,7.6,174.0,222.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.6,1,0,0,0,0
23.0,31.5,6.2,7.5,7.3,7.6,174.0,226.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.95,1,0,0,0,0
17.0,29.0,7.4,8.2,7.0,7.7,162.0,228.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.25,1,0,0,0,0
10.0,25.0,4.3,7.9,6.6,7.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.65,1,0,0,0,0
10.0,24.0,3.6,7.0,6.6,7.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.3,1,0,0,0,0
10.0,26.0,3.1,5.0,6.5,6.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.4000000000000004,1,0,0,0,0
10.0,23.0,2.0,4.6,6.5,7.5,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.45,1,0,0,0,0
22.0,32.0,7.3,12.0,8.1,8.5,194.0,326.0,0.32,0.32,78.0,680.0,450.0,79000.0,1.15,1,0,0,0,0
23.0,31.0,7.6,12.0,8.1,8.5,192.0,319.0,0.32,0.32,490.0,1100.0,3300.0,79000.0,1.25,1,0,0,0,0
22.0,31.0,7.3,11.0,7.6,8.5,173.0,308.0,0.32,0.44,230.0,1300.0,4900.0,33000.0,1.6,1,0,0,0,0
24.0,32.0,7.5,8.9,8.2,8.2,193.0,299.0,0.32,0.32,330.0,330.0,920000.0,920000.0,1.2000000000000002,1,0,0,0,0
12.0,26.0,7.0,8.4,6.8,7.4,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.55,1,0,0,0,0
9.0,27.0,8.2,8.5,7.3,7.4,505.48987390141383,1648.5368742835308,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.3,1,0,0,0,0
22.0,31.0,6.0,8.8,7.4,8.4,106.0,471.0,0.32,3.39,330.0,2300.0,940.0,4900.0,1.55,1,0,0,0,0
22.0,29.0,6.0,8.4,7.4,8.2,127.0,365.0,0.32,1.02,78.0,1700.0,330.0,3500.0,1.6,1,0,0,0,0
20.0,30.0,5.2,8.0,7.2,8.1,169.0,5957.0,0.37,2.02,330.0,2300.0,1700.0,4900.0,1.75,1,0,0,0,0
20.0,30.0,6.4,8.4,7.4,8.3,114.0,349.0,0.32,0.92,20.0,490.0,140.0,1700.0,1.4,1,0,0,0,0
15.0,29.0,0.3,1.7,6.9,7.6,475.0,1243.0,1.8,3.5,310000.0,7000000.0,1100000.0,11000000.0,37.75,1,0,0,0,0
12.0,29.0,4.1,7.6,6.9,8.0,242.0,600.0,1.3,2.7,680.0,2600.0,2100.0,6300.0,4.05,1,0,0,0,0
10.0,34.0,0.3,2.1,7.1,7.8,962.0,1244.0,2.8,5.2,21000.0,170000.0,58000.0,380000.0,66.5,1,0,0,0,0
12.0,32.0,0.3,0.3,7.2,7.6,1050.0,1290.0,1.9,7.0,21000.0,170000.0,70000.0,540000.0,72.5,1,0,0,0,0
11.0,30.0,0.3,5.0,6.8,7.7,339.0,1194.0,1.5,2.9,11000.0,430000.0,92000.0,840000.0,21.6,1,0,0,0,0
12.0,31.0,0.3,3.7,7.0,7.8,330.0,1391.0,1.5,3.0,110000.0,490000.0,460000.0,940000.0,13.2,1,0,0,0,0
10.0,30.0,4.4,8.1,7.0,8.3,224.0,360.0,1.3,2.1,330.0,780.0,1100.0,1700.0,1.7999999999999998,1,0,0,0,0
12.0,30.0,4.5,8.4,7.0,8.4,225.0,380.0,1.4,2.1,360.0,1100.0,920.0,2100.0,1.9,1,0,0,0,0
15.0,28.0,6.1,7.7,7.2,8.6,129.0,212.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.7,1,0,0,0,0
15.0,28.0,7.2,7.6,7.4,8.1,138.0,210.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
15.0,29.0,6.4,7.5,7.8,8.2,228.0,274.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
12.0,28.0,5.4,9.0,7.2,7.9,133.0,316.0,0.3,0.71,2.0,2.0,31.0,49.0,1.0,1,0,0,0,0
4.0,16.0,8.4,9.2,7.0,7.8,102.0,192.0,0.3,0.6,2.0,2.0,21.0,27.0,1.0,1,0,0,0,0
4.0,16.0,8.2,8.8,7.1,7.9,136.0,183.0,0.3,1.0,2.0,2.0,25.0,34.0,1.0,1,0,0,0,0
4.0,16.0,8.4,9.2,7.1,7.9,102.0,170.0,0.3,0.6,2.0,2.0,31.0,43.0,1.0,1,0,0,0,0
3.0,16.0,8.3,9.0,7.0,8.0,120.0,202.0,0.3,0.82,2.0,2.0,25.0,32.0,1.0,1,0,0,0,0
4.0,15.0,8.3,9.1,7.1,7.9,107.0,179.0,0.3,0.8,2.0,2.0,22.0,33.0,1.0,1,0,0,0,0
4.0,15.0,8.3,8.9,7.0,7.9,110.0,196.0,0.3,0.82,2.0,2.0,31.0,33.0,1.0,1,0,0,0,0
6.0,37.0,6.8,8.3,7.4,8.3,150.0,245.0,0.32,0.8,18.0,45.0,83.0,140.0,1.05,1,0,0,0,0
4.0,12.0,7.2,9.5,6.7,8.1,41.0,110.0,0.32,2.42,39.0,63.0,170.0,350.0,1.0,1,0,0,0,0
3.0,11.0,7.5,9.8,6.7,8.3,37.0,110.0,0.32,2.72,13.0,46.0,23.0,150.0,1.0,1,0,0,0,0
4.0,11.0,7.4,9.6,6.9,8.3,36.0,82.0,0.32,0.94,22.0,63.0,84.0,210.0,1.0,1,0,0,0,0
7.0,15.0,7.9,9.0,7.2,8.0,54.0,124.0,0.32,1.34,39.0,120.0,220.0,540.0,1.0,1,0,0,0,0
13.0,30.0,6.5,8.8,7.1,8.3,313.0,550.0,0.3,0.32,6.0,28.0,21.0,170.0,1.6,1,0,0,0,0
12.0,32.0,6.5,8.0,7.1,8.5,312.0,6210.0,0.9449383730484797,4.755774127310062,11.0,49.0,40.0,280.0,2.5,1,0,0,0,0
12.0,32.0,6.6,9.8,7.4,8.5,307.0,1290.0,0.9449383730484797,4.755774127310062,11.0,39.0,34.0,240.0,2.2,1,0,0,0,0
13.0,30.0,4.8,6.8,7.1,8.3,294.0,750.0,0.9449383730484797,4.755774127310062,4.0,49.0,32.0,170.0,1.8,1,0,0,0,0
13.0,31.0,3.5,6.4,7.2,8.2,414.0,1572.0,0.9449383730484797,4.755774127310062,17.0,170.0,84.0,920.0,15.7,1,0,0,0,0
13.0,31.0,6.0,7.0,7.1,8.4,734.0,1752.0,0.9449383730484797,4.755774127310062,12.0,70.0,32.0,220.0,2.35,1,0,0,0,0
26.0,32.0,4.1,6.2,7.2,7.9,603.0,2010.0,0.32,5.22,780.0,47000.0,3300.0,1600000.0,17.5,1,0,0,0,0
4.0,15.0,8.0,8.9,7.2,7.8,126.0,267.0,0.3,1.0,2.0,2.0,26.0,47.0,1.0,1,0,0,0,0
8.0,24.0,8.0,10.3,7.3,8.6,110.0,373.0,0.42,1.62,110.0,920.0,350.0,1600.0,1.0,1,0,0,0,0
14.0,27.0,5.5,8.6,7.1,7.7,91.0,170.0,0.3,1.9,2.0,2.0,21.0,39.0,1.0,1,0,0,0,0
12.0,27.0,8.5,9.8,7.2,8.1,78.0,257.0,0.4,1.7,2.0,2.0,22.0,39.0,1.0,1,0,0,0,0
10.0,10.0,9.4,9.4,7.3,7.3,2810.0,2810.0,0.32,0.32,9.0,9.0,1600.0,1600.0,1.0,1,0,0,0,0
7.0,13.0,8.9,9.4,7.0,8.5,1058.0,4678.0,0.32,1.42,2.0,110.0,2.0,1600.0,1.0,1,0,0,0,0
8.0,24.0,6.3,7.4,8.4,8.7,310.0,420.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.1,1,0,0,0,0
8.0,26.0,6.2,7.8,7.9,8.8,300.0,432.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.45,1,0,0,0,0
10.0,30.0,6.3,7.0,8.5,8.6,222.0,376.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.3,1,0,0,0,0
10.0,30.0,6.1,7.0,7.6,8.7,246.0,398.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.9,1,0,0,0,0
9.0,17.0,8.2,8.6,7.6,8.0,102.0,230.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
9.0,17.0,8.2,8.7,7.4,7.9,102.0,232.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
9.0,17.0,8.2,8.8,7.4,8.0,102.0,215.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
9.0,17.0,7.8,8.5,7.8,8.2,95.0,240.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
13.0,29.0,8.2,8.8,7.6,8.0,95.0,168.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
11.0,28.0,5.4,6.8,7.4,8.2,460.0,560.0,0.3,0.38,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.85,1,0,0,0,0
19.0,30.0,7.0,8.0,8.1,8.3,315.0,519.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
12.0,28.0,7.2,8.1,7.7,8.1,201.0,280.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
12.0,29.0,6.8,8.4,8.0,8.5,224.0,296.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
12.0,30.0,5.5,6.4,7.4,8.2,260.0,560.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.55,1,0,0,0,0
12.0,29.0,6.2,7.0,8.5,8.8,242.0,390.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.8,1,0,0,0,0
13.0,30.0,5.4,6.8,8.5,8.9,255.0,670.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,4.05,1,0,0,0,0
12.0,30.0,7.5,7.9,8.4,8.7,232.0,380.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.1,1,0,0,0,0
12.0,30.0,7.3,8.0,8.2,8.6,230.0,372.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.75,1,0,0,0,0
13.0,30.0,4.8,6.5,8.5,8.9,242.0,678.0,0.3,0.3,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,4.9,1,0,0,0,0
12.0,30.0,5.2,6.0,7.8,8.7,320.0,656.0,0.3,0.43,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,3.85,1,0,0,0,0
24.0,24.0,8.3,8.3,7.4,7.4,272.0,272.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
9.8,28.3,2.7,6.1,7.1,7.5,214.0,262.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,4.65,1,0,0,0,0
10.3,23.3,4.5,6.9,7.1,7.7,185.0,266.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.35,1,0,0,0,0
9.8,19.3,5.1,8.9,7.4,7.8,185.0,346.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.6,1,0,0,0,0
10.3,25.3,4.2,8.2,7.0,7.5,194.0,270.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.55,1,0,0,0,0
9.6,23.4,3.5,8.2,7.2,7.6,194.0,275.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.85,1,0,0,0,0
8.0,18.0,6.5,7.6,7.2,7.5,210.0,319.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,1.0,1,0,0,0,0
8.7,21.5,5.2,9.2,7.4,7.9,157.0,216.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.2,1,0,0,0,0
13.8,22.0,5.5,9.8,7.4,7.9,163.0,255.0,0.9449383730484797,4.755774127310062,1899.368138671069,2903798.391160677,13358.120033112582,17504450.224937864,2.55,1,0,0,0,0
